frame,type,bytes,slice_bytes,slice_qp,srcf,off,br_kbps,slot,flag,sw7,sw7_initqp,sw7_frameqp,sw105,sw106,sw107,sw172,sw173,sw243,sw244,sw247,sw6,sw22,sw11
45,P,20220,20220,34,13,24300,8000,4,,0x80002200,32,34,0x00021ca1,0x0000a230,0x00043942,0x0000014f,0x0000066a,0x0411d000,0x0200dc00,0x0045e102,0x00000003,0x0000000c,0x0000000f
46,P,14551,14551,35,12,24840,8000,5,,0x80002300,32,35,0x0002161d,0x0000a03b,0x00042c3a,0x0000014f,0x0000066a,0x046d5800,0x01e2d400,0x003901c2,0x00000003,0x0000000c,0x00000010
47,P,22918,22918,33,11,25380,8000,6,,0x80002100,32,33,0x00021c38,0x0000a210,0x00043870,0x0000014f,0x0000066a,0x03ea3800,0x01f3b400,0x004399c2,0x00000003,0x0000000c,0x00000011
48,P,15914,15914,34,10,25920,8000,7,,0x80002200,32,34,0x00020d8e,0x00009daa,0x00041b1c,0x0000014f,0x0000066a,0x046f0000,0x026f2c00,0x0036ea82,0x00000003,0x0000000c,0x00000012
49,P,21505,21505,33,9,26460,8000,1,,0x80002100,32,33,0x00021020,0x00009e70,0x00042040,0x0000014f,0x0000066a,0x03571000,0x02884c00,0x0041c982,0x00000003,0x0000000c,0x00000013
50,P,15992,15992,34,8,27000,8000,2,,0x80002200,32,34,0x000201bc,0x00009a1e,0x00040378,0x0000014f,0x0000066a,0x04e89800,0x023ad000,0x0037e9c2,0x00000003,0x0000000c,0x00000014
51,P,19741,19741,34,7,27540,8000,3,,0x80002200,32,34,0x00020349,0x00009a95,0x00040692,0x0000014f,0x0000066a,0x04104800,0x0182d800,0x0040d782,0x00000003,0x0000000c,0x00000015
52,P,14663,14663,35,6,28080,8000,4,,0x80002300,32,35,0x0001f696,0x000096c6,0x0003ed2c,0x0000014f,0x0000066a,0x045d1000,0x01fdc000,0x00393642,0x00000003,0x0000000c,0x00000016
53,P,19902,19902,34,5,28620,8000,5,,0x80002200,32,34,0x0001fcec,0x000098ad,0x0003f9d8,0x0000014f,0x0000066a,0x03e6a000,0x02403400,0x00440dc2,0x00000003,0x0000000c,0x00000017
54,P,14357,14357,35,4,29160,8000,6,,0x80002300,32,35,0x0001ea16,0x00009306,0x0003d42c,0x0000014f,0x0000066a,0x03d7e000,0x02e47000,0x0039bdc2,0x00000003,0x0000000c,0x00000018
55,P,19707,19707,34,3,29700,8000,7,,0x80002200,32,34,0x0001f260,0x00009583,0x0003e4c0,0x0000014f,0x0000066a,0x03f4d800,0x0208cc00,0x004419c2,0x00000003,0x0000000c,0x00000019
56,P,14277,14277,35,2,30240,8000,1,,0x80002300,32,35,0x0001d502,0x00008cb3,0x0003aa04,0x0000014f,0x0000066a,0x04957000,0x01b93400,0x0038bac2,0x00000003,0x0000000c,0x0000001a
57,P,19264,19264,34,1,30780,8000,2,,0x80002200,32,34,0x0001dca0,0x00008efc,0x0003b940,0x0000014f,0x0000066a,0x03f1e000,0x022a1c00,0x0044e482,0x00000003,0x0000000c,0x0000001b
58,P,13639,13639,35,0,31320,8000,3,,0x80002300,32,35,0x00019df0,0x00007c2e,0x00033be0,0x0000014f,0x0000066a,0x0423b800,0x0243d800,0x003a7c42,0x00000003,0x0000000c,0x0000001c
59,P,16890,16890,35,1,31860,8000,4,,0x80002300,32,35,0x000191a8,0x0000787f,0x00032350,0x0000014f,0x0000066a,0x02c42000,0x02e02000,0x00476f42,0x00000003,0x0000000c,0x0000001d
60,I,30850,30810,32,2,32400,8000,5,,0x80002000,32,32,0x0019a280,0x0019a280,0x0019a280,0x0000014f,0x00000662,0x02ca4000,0x00004400,0x0037c302,0x00000003,0x0000000c,0x00000000
61,P,19669,19669,35,3,32940,8000,6,,0x80002300,32,35,0x0001f181,0x00009540,0x0003e302,0x0000014f,0x0000066a,0x03cd7000,0x01761000,0x003fb402,0x00000003,0x0000000c,0x00000001
62,P,12692,12692,37,4,33480,8000,7,,0x80002500,32,37,0x0001ef69,0x0000949f,0x0003ded2,0x0000014f,0x0000066a,0x0536c800,0x02625800,0x003b83c2,0x00000003,0x0000000c,0x00000002
63,P,18657,18657,35,5,34020,8000,1,,0x80002300,32,35,0x00022b9a,0x0000a6ae,0x00045734,0x0000014f,0x0000066a,0x02d0d000,0x02b29c00,0x0046fd02,0x00000003,0x0000000c,0x00000003
64,P,13507,13507,36,6,34560,8000,2,,0x80002400,32,36,0x0001f0b0,0x00009501,0x0003e160,0x0000014f,0x0000066a,0x03749800,0x02953800,0x003bbfc2,0x00000003,0x0000000c,0x00000004
65,P,20073,20073,34,7,35100,8000,3,,0x80002200,32,34,0x00021526,0x00009ff1,0x00042a4c,0x0000014f,0x0000066a,0x03e52800,0x026a4000,0x0045fc02,0x00000003,0x0000000c,0x00000005
66,P,14647,14647,35,8,35640,8000,4,,0x80002300,32,35,0x0001f05a,0x000094e7,0x0003e0b4,0x0000014f,0x0000066a,0x0396b000,0x02e90400,0x003953c2,0x00000003,0x0000000c,0x00000006
67,P,19811,19811,34,9,36180,8000,5,,0x80002200,32,34,0x0001fe7b,0x00009924,0x0003fcf6,0x0000014f,0x0000066a,0x03e26800,0x0233f400,0x00447c02,0x00000003,0x0000000c,0x00000007
68,P,14419,14419,35,10,36720,8000,6,,0x80002300,32,35,0x0001eef9,0x0000947d,0x0003ddf2,0x0000014f,0x0000066a,0x044db000,0x020a8000,0x0038b282,0x00000003,0x0000000c,0x00000008
69,P,20295,20295,34,11,37260,8000,7,,0x80002200,32,34,0x00020429,0x00009ad9,0x00040852,0x0000014f,0x0000066a,0x03e80000,0x022adc00,0x00440242,0x00000003,0x0000000c,0x00000009
70,P,14608,14608,35,12,37800,8000,1,,0x80002300,32,35,0x0001ed7a,0x0000940b,0x0003daf4,0x0000014f,0x0000066a,0x03940000,0x0319cc00,0x0039f9c2,0x00000003,0x0000000c,0x0000000a
71,P,19874,19874,34,13,38340,8000,2,,0x80002200,32,34,0x0001ff49,0x00009962,0x0003fe92,0x0000014f,0x0000066a,0x03eab000,0x01ff5c00,0x00445f02,0x00000003,0x0000000c,0x0000000b
72,P,14471,14471,35,14,38880,8000,3,,0x80002300,32,35,0x0001ebec,0x00009393,0x0003d7d8,0x0000014f,0x0000066a,0x03632800,0x02db3000,0x0039aec2,0x00000003,0x0000000c,0x0000000c
