frame,type,bytes,slice_bytes,slice_qp,srcf,off,br_kbps,slot,flag,sw7,sw7_initqp,sw7_frameqp,sw105,sw106,sw107,sw172,sw173,sw243,sw244,sw247,sw6,sw22,sw11
0,I,30428,30388,32,0,4,8000,1,,0x80002000,32,32,0x00000000,0x00000000,0x00000000,0x0000014f,0x00000662,0x00000000,0x00000000,0x00000000,0x00000003,0x0000000c,0x00000000
1,P,4759,4759,32,1,8,8000,2,,0x80002000,32,32,0x0001d4de,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x05406000,0x00004400,0x00386302,0x00000003,0x0000000c,0x00000001
2,P,3156,3156,31,2,12,8000,3,,0x80001f00,32,31,0x0001dff0,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x0070f800,0x0397c400,0x00125782,0x00000003,0x0000000c,0x00000002
3,P,4624,4624,29,3,16,8000,4,,0x80001d00,32,29,0x0001ecc0,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x01247800,0x00fd4c00,0x0011c882,0x00000003,0x0000000c,0x00000003
4,P,6300,6300,27,4,20,8000,5,,0x80001b00,32,27,0x0001f7fd,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00a24800,0x01fea800,0x00109702,0x00000003,0x0000000c,0x00000004
5,P,5789,5789,26,5,24,8000,6,,0x80001a00,32,26,0x0001ef1a,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x0188e800,0x02b0ac00,0x000f9742,0x00000003,0x0000000c,0x00000005
6,P,6740,6740,25,6,28,8000,7,,0x80001900,32,25,0x0001f824,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x012c1000,0x01d59000,0x000db502,0x00000003,0x0000000c,0x00000006
7,P,7256,7256,24,7,32,8000,1,,0x80001800,32,24,0x00020031,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x009e0000,0x00a8d000,0x000c1cc2,0x00000003,0x0000000c,0x00000007
8,P,7205,7205,23,8,36,8000,2,,0x80001700,32,23,0x000207b4,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00f38800,0x00d4a800,0x000b4f02,0x00000003,0x0000000c,0x00000008
9,P,7191,7191,22,9,40,8000,3,,0x80001600,32,22,0x00020f45,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x0127b000,0x0135e400,0x000a40c2,0x00000003,0x0000000c,0x00000009
10,P,8017,8017,21,10,44,8000,4,,0x80001500,32,21,0x000216d9,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x0145a000,0x00b1e800,0x00092a42,0x00000003,0x0000000c,0x0000000a
11,P,8585,8585,20,11,48,8000,5,,0x80001400,32,20,0x00021d92,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00b21800,0x00f14400,0x00082b02,0x00000003,0x0000000c,0x0000000b
12,P,9180,9180,19,12,52,8000,6,,0x80001300,32,19,0x000223b2,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00f38800,0x00c22800,0x0007c5c2,0x00000003,0x0000000c,0x0000000c
13,P,9615,9615,18,13,56,8000,7,,0x80001200,32,18,0x00022935,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x012e5800,0x00b9f400,0x0007c902,0x00000003,0x0000000c,0x0000000d
14,P,9701,9701,17,14,60,8000,1,,0x80001100,32,17,0x00022e43,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x011e0000,0x00e23000,0x00071542,0x00000003,0x0000000c,0x0000000e
15,P,8922,8922,16,15,64,8000,2,,0x80001000,32,16,0x0002333a,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00c64000,0x009eec00,0x00063e82,0x00000003,0x0000000c,0x0000000f
16,P,8066,8066,15,16,68,8000,3,,0x80000f00,32,15,0x00023901,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00a0a000,0x006e8400,0x00051f42,0x00000003,0x0000000c,0x00000010
17,P,8136,8136,14,17,72,8000,4,,0x80000e00,32,14,0x00023fac,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00712800,0x00a30c00,0x00047342,0x00000003,0x0000000c,0x00000011
18,P,8416,8416,13,18,76,8000,5,,0x80000d00,32,13,0x00024645,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00bdb000,0x009b6400,0x00040502,0x00000003,0x0000000c,0x00000012
19,P,8288,8288,12,19,80,8000,6,,0x80000c00,32,12,0x00024c92,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00fe2000,0x007da800,0x00039f82,0x00000003,0x0000000c,0x00000013
